"Товар 1С";"Артикул";"Цена 1С (руб)";"Маркетплейс";"Название на маркетплейсе";"Цена конкурента (руб)";"Разница (руб)";"Разница (%)";"Совпадение (%)";"Ссылка"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Wildberries";"FXR/Ботинки зимние снегоходные Helium Dual BOA с утеплителем /Ботинки зимние снегоходные Helium Dual BOA с утеплителем";"64608.0";"3733.0";"6.1";"80.0";"https://www.wildberries.ru/catalog/370889471/detail.aspx"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Wildberries";"FXR/Ботинки зимние снегоходные Helium Dual BOA с утеплителем /Ботинки зимние снегоходные Helium Dual BOA с утеплителем";"64608.0";"3733.0";"6.1";"80.0";"https://www.wildberries.ru/catalog/370889471/detail.aspx"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Pro в Санкт-Петербурге";"35000.0";"-18750.0";"-34.9";"79.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_pro_2067525750"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA (снегоход, сноубайк) в Казани";"39900.0";"-20975.0";"-34.5";"79.0";"https://www.avito.ru/kazan/sport_i_otdyh/botinki_fxr_helium_boa_snegohod_snoubayk_7369330780"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Elevation Dual BOA с утеп. разм.45(11) в Томске";"64050.0";"3175.0";"5.2";"79.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/botinki_fxr_elevation_dual_boa_s_utep._razm.4511_2751338978"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA (снегоход, сноубайк) в Казани";"39900.0";"-20975.0";"-34.5";"79.0";"https://www.avito.ru/kazan/sport_i_otdyh/botinki_fxr_helium_boa_snegohod_snoubayk_7369330780"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Lite BOA снегоходные чёрный/сер в Новосибирске";"39900.0";"-20975.0";"-34.5";"79.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/botinki_fxr_helium_lite_boa_snegohodnye_chernyyser_4480532395"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Lite BOA снегоходные чёрн/оранж в Новосибирске";"39900.0";"-20975.0";"-34.5";"79.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/botinki_fxr_helium_lite_boa_snegohodnye_chernoranzh_4480687353"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Lite BOA снегоходные белый/чёрн в Новосибирске";"39900.0";"-20975.0";"-34.5";"79.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/botinki_fxr_helium_lite_boa_snegohodnye_belyychern_4480920842"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA снегоходные чёрный/лимон в Новосибирске";"46755.0";"-14120.0";"-23.2";"79.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/botinki_fxr_helium_boa_snegohodnye_chernyylimon_4480541403"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA Black/Hi-Vis 210705-1065 (13) в Красноярске";"42000.0";"-18875.0";"-31.0";"79.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_helium_boa_blackhi-vis_210705-1065_13_2904940446"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA Black/Rust/Gold в Санкт-Петербурге";"49000.0";"-11875.0";"-19.5";"79.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_boa_blackrustgold_2227772853"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные Ботинки FXR Helium BOA HydrX Pro -60 в Петропавловске-Камчатском";"33210.0";"-27665.0";"-45.5";"79.0";"https://www.avito.ru/petropavlovsk-kamchatskiy/sport_i_otdyh/snegohodnye_botinki_fxr_helium_boa_hydrx_pro_-60_7712344176"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA (снегоход, сноубайк) в Казани";"39900.0";"-20975.0";"-34.5";"79.0";"https://www.avito.ru/kazan/sport_i_otdyh/botinki_fxr_helium_boa_snegohod_snoubayk_7369330780"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium dual Black в Владимире";"52605.0";"-1145.0";"-2.1";"78.0";"https://www.avito.ru/vladimir/zapchasti_i_aksessuary/botinki_fxr_helium_dual_black_3631483145"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки снегоходные FXR Helium в Владимире";"52605.0";"-1145.0";"-2.1";"77.0";"https://www.avito.ru/vladimir/zapchasti_i_aksessuary/botinki_snegohodnye_fxr_helium_3631381772"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки снегоходные FXR Helium в Владимире";"52605.0";"-1145.0";"-2.1";"77.0";"https://www.avito.ru/vladimir/zapchasti_i_aksessuary/botinki_snegohodnye_fxr_helium_3631381772"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Elevation Dual BOA Black 220725-1000 (12) в Красноярске";"49000.0";"-11875.0";"-19.5";"76.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_elevation_dual_boa_black_220725-1000_12_2905518945"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Elevation Dual BOA (11) в Самаре";"20000.0";"-40875.0";"-67.2";"76.0";"https://www.avito.ru/samara/odezhda_obuv_aksessuary/botinki_fxr_elevation_dual_boa_11_7621341703"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Pro в Санкт-Петербурге";"35000.0";"-25875.0";"-42.5";"76.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_pro_2067525750"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Wildberries";"FXR/Ботинки снегоходные Helium BOA с утеплителем /Ботинки снегоходные Helium BOA с утеплителем";"58055.0";"-2820.0";"-4.6";"76.0";"https://www.wildberries.ru/catalog/307022466/detail.aspx"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Wildberries";"FXR/Снегоходные ботинки Helium BOA с утеплителем зимние /Снегоходные ботинки Helium BOA с утеплителем зимние";"53316.0";"-7559.0";"-12.4";"76.0";"https://www.wildberries.ru/catalog/140124284/detail.aspx"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Elevation Dual BOA с утеп. разм.45(11) в Томске";"64050.0";"10300.0";"19.2";"75.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/botinki_fxr_elevation_dual_boa_s_utep._razm.4511_2751338978"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные ботинки fxr helium boa boot в Иркутске";"30000.0";"-23750.0";"-44.2";"73.0";"https://www.avito.ru/irkutsk/sport_i_otdyh/snegohodnye_botinki_fxr_helium_boa_boot_4876041091"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки снегоходные FXR Helium в Владимире";"52605.0";"-8270.0";"-13.6";"73.0";"https://www.avito.ru/vladimir/zapchasti_i_aksessuary/botinki_snegohodnye_fxr_helium_3631381772"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки снегоходные FXR Helium в Владимире";"52605.0";"-8270.0";"-13.6";"73.0";"https://www.avito.ru/vladimir/zapchasti_i_aksessuary/botinki_snegohodnye_fxr_helium_3631381772"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Wildberries";"FXR/Снегоходные ботинки с утеплителем Backshift BOA /Снегоходные ботинки с утеплителем Backshift BOA";"47836.0";"-5914.0";"-11.0";"72.0";"https://www.wildberries.ru/catalog/143274680/detail.aspx"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Backshift BOA снегоходные чёрный/лимон в Новосибирске";"48685.0";"-5065.0";"-9.4";"71.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/botinki_fxr_backshift_boa_snegohodnye_chernyylimon_4480799057"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Backshift BOA снегоходные чёрный/серый в Новосибирске";"48685.0";"-5065.0";"-9.4";"71.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/botinki_fxr_backshift_boa_snegohodnye_chernyyseryy_4481472882"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные ботинки FXR Backshift BOA (us9 42 270) в Иркутске";"9000.0";"-44750.0";"-83.3";"71.0";"https://www.avito.ru/irkutsk/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_backshift_boa_us9_42_270_7514749861"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные Ботинки FXR Backshift BOA в Иваново";"43000.0";"-10750.0";"-20.0";"71.0";"https://www.avito.ru/ivanovo/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_backshift_boa_4286412676"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные ботинки FXR Backshift BOA в Барнауле";"36000.0";"-17750.0";"-33.0";"71.0";"https://www.avito.ru/barnaul/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_backshift_boa_4479614921"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Elevation Dual BOA Black 220725-1000 (12) в Красноярске";"49000.0";"-4750.0";"-8.8";"71.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_elevation_dual_boa_black_220725-1000_12_2905518945"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Elevation Dual BOA (11) в Самаре";"20000.0";"-33750.0";"-62.8";"71.0";"https://www.avito.ru/samara/odezhda_obuv_aksessuary/botinki_fxr_elevation_dual_boa_11_7621341703"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки снегоходные женские FXR X-Cross Pro BOA в Тюмени";"24000.0";"-29750.0";"-55.4";"71.0";"https://www.avito.ru/tyumen/odezhda_obuv_aksessuary/botinki_snegohodnye_zhenskie_fxr_x-cross_pro_boa_2732617935"
