"Товар 1С";"Артикул";"Цена 1С (руб)";"Маркетплейс";"Название на маркетплейсе";"Цена конкурента (руб)";"Разница (руб)";"Разница (%)";"Совпадение (%)";"Ссылка"
"Знак качества HEL (Таг Желтый)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Орске";"39.0";"-11.0";"-22.0";"54.0";"https://www.avito.ru/orsk/zapchasti_i_aksessuary/zaklepka_raspornaya_3745020161"
"Знак качества HEL (Таг Желтый)";"_Знак_качес";"50.0";"Avito";"Замок кодовый круглый / Замок навесной металлическ в Москве";"332.0";"282.0";"564.0";"54.0";"https://www.avito.ru/moskva/bytovaya_tehnika/zamok_kodovyy_kruglyy_zamok_navesnoy_metallichesk_4566564603"
"Знак качества HEL (Таг Желтый)";"_Знак_качес";"50.0";"Avito";"Замок электромагнитный TS-ML300-RU1 (черный) в Москве";"2990.0";"2940.0";"5880.0";"54.0";"https://www.avito.ru/moskva/bytovaya_tehnika/zamok_elektromagnitnyy_ts-ml300-ru1_chernyy_7612695568"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка, распорная в Москве";"40.0";"-10.0";"-20.0";"59.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_raspornaya_4639705211"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Орске";"39.0";"-11.0";"-22.0";"57.0";"https://www.avito.ru/orsk/zapchasti_i_aksessuary/zaklepka_raspornaya_3745020161"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Магнитогорске";"74.0";"24.0";"48.0";"57.0";"https://www.avito.ru/magnitogorsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3795700792"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Перми";"74.0";"-26.0";"-26.0";"56.0";"https://www.avito.ru/perm/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3780253349"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Челябинске";"74.0";"-26.0";"-26.0";"56.0";"https://www.avito.ru/chelyabinsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3718668117"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Омске";"74.0";"-26.0";"-26.0";"56.0";"https://www.avito.ru/omsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3696799477"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Замок электромагнитный TS-ML300-RU1 (коричневый) в Москве";"2990.0";"2940.0";"5880.0";"56.0";"https://www.avito.ru/moskva/bytovaya_tehnika/zamok_elektromagnitnyy_ts-ml300-ru1_korichnevyy_7612127057"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Уфе";"39.0";"-11.0";"-22.0";"56.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/zaklepka_raspornaya_3947772513"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка, распорная в Москве";"40.0";"-10.0";"-20.0";"55.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_raspornaya_4639705211"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Перми";"74.0";"24.0";"48.0";"55.0";"https://www.avito.ru/perm/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3780253349"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Омске";"74.0";"24.0";"48.0";"55.0";"https://www.avito.ru/omsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3696799477"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Оренбурге";"39.0";"-11.0";"-22.0";"55.0";"https://www.avito.ru/orenburg/zapchasti_i_aksessuary/zaklepka_raspornaya_3844007687"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Уфе";"39.0";"-61.0";"-61.0";"55.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/zaklepka_raspornaya_3947772513"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Волгограде";"74.0";"24.0";"48.0";"55.0";"https://www.avito.ru/volgograd/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3008525787"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"0.0";"0.0";"54.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Оренбурге";"39.0";"-61.0";"-61.0";"54.0";"https://www.avito.ru/orenburg/zapchasti_i_aksessuary/zaklepka_raspornaya_3844007687"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Магнитогорске";"74.0";"24.0";"48.0";"54.0";"https://www.avito.ru/magnitogorsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3795700792"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Перми";"74.0";"24.0";"48.0";"54.0";"https://www.avito.ru/perm/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3780253349"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Челябинске";"74.0";"24.0";"48.0";"54.0";"https://www.avito.ru/chelyabinsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3718668117"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Омске";"74.0";"24.0";"48.0";"54.0";"https://www.avito.ru/omsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3696799477"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Орске";"39.0";"-11.0";"-22.0";"54.0";"https://www.avito.ru/orsk/zapchasti_i_aksessuary/zaklepka_raspornaya_3745020161"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Замок кодовый круглый / Замок навесной металлическ в Москве";"332.0";"282.0";"564.0";"54.0";"https://www.avito.ru/moskva/bytovaya_tehnika/zamok_kodovyy_kruglyy_zamok_navesnoy_metallichesk_4566564603"
"Знак качества HEL (Таг Синий)";"_Знак_качес";"50.0";"Avito";"Замок электромагнитный TS-ML300-RU1 (черный) в Москве";"2990.0";"2940.0";"5880.0";"54.0";"https://www.avito.ru/moskva/bytovaya_tehnika/zamok_elektromagnitnyy_ts-ml300-ru1_chernyy_7612695568"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка, распорная в Москве";"40.0";"-10.0";"-20.0";"59.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_raspornaya_4639705211"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Орске";"39.0";"-11.0";"-22.0";"57.0";"https://www.avito.ru/orsk/zapchasti_i_aksessuary/zaklepka_raspornaya_3745020161"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Магнитогорске";"74.0";"24.0";"48.0";"57.0";"https://www.avito.ru/magnitogorsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3795700792"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Перми";"74.0";"-26.0";"-26.0";"56.0";"https://www.avito.ru/perm/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3780253349"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Челябинске";"74.0";"-26.0";"-26.0";"56.0";"https://www.avito.ru/chelyabinsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3718668117"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Омске";"74.0";"-26.0";"-26.0";"56.0";"https://www.avito.ru/omsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3696799477"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Замок электромагнитный TS-ML300-RU1 (коричневый) в Москве";"2990.0";"2940.0";"5880.0";"56.0";"https://www.avito.ru/moskva/bytovaya_tehnika/zamok_elektromagnitnyy_ts-ml300-ru1_korichnevyy_7612127057"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Уфе";"39.0";"-11.0";"-22.0";"56.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/zaklepka_raspornaya_3947772513"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка, распорная в Москве";"40.0";"-10.0";"-20.0";"55.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_raspornaya_4639705211"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Перми";"74.0";"24.0";"48.0";"55.0";"https://www.avito.ru/perm/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3780253349"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Омске";"74.0";"24.0";"48.0";"55.0";"https://www.avito.ru/omsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3696799477"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Оренбурге";"39.0";"-11.0";"-22.0";"55.0";"https://www.avito.ru/orenburg/zapchasti_i_aksessuary/zaklepka_raspornaya_3844007687"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Уфе";"39.0";"-61.0";"-61.0";"55.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/zaklepka_raspornaya_3947772513"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Волгограде";"74.0";"24.0";"48.0";"55.0";"https://www.avito.ru/volgograd/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3008525787"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"0.0";"0.0";"54.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Оренбурге";"39.0";"-61.0";"-61.0";"54.0";"https://www.avito.ru/orenburg/zapchasti_i_aksessuary/zaklepka_raspornaya_3844007687"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Магнитогорске";"74.0";"24.0";"48.0";"54.0";"https://www.avito.ru/magnitogorsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3795700792"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Перми";"74.0";"24.0";"48.0";"54.0";"https://www.avito.ru/perm/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3780253349"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Челябинске";"74.0";"24.0";"48.0";"54.0";"https://www.avito.ru/chelyabinsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3718668117"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка металлическая в Омске";"74.0";"24.0";"48.0";"54.0";"https://www.avito.ru/omsk/zapchasti_i_aksessuary/zaklepka_metallicheskaya_3696799477"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Заклепка распорная в Орске";"39.0";"-11.0";"-22.0";"54.0";"https://www.avito.ru/orsk/zapchasti_i_aksessuary/zaklepka_raspornaya_3745020161"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Замок кодовый круглый / Замок навесной металлическ в Москве";"332.0";"282.0";"564.0";"54.0";"https://www.avito.ru/moskva/bytovaya_tehnika/zamok_kodovyy_kruglyy_zamok_navesnoy_metallichesk_4566564603"
"Знак качества RED (Красный)";"_Знак_качес";"50.0";"Avito";"Замок электромагнитный TS-ML300-RU1 (черный) в Москве";"2990.0";"2940.0";"5880.0";"54.0";"https://www.avito.ru/moskva/bytovaya_tehnika/zamok_elektromagnitnyy_ts-ml300-ru1_chernyy_7612695568"
"Камера SM-PARTS 19"""" 2.25\2.50 TR4";"SM-PARTS_Камера_SM-";"500.0";"Avito";"Заклёпка разрезная AL/AL 4,0x21 в Москве";"5000.0";"4250.0";"566.7";"54.0";"https://www.avito.ru/moskva/remont_i_stroitelstvo/zaklepka_razreznaya_alal_40x21_3615619577"
